Year,Total_Cost_USD,NPV_Cost_USD,Energy_Cost_USD,PM_Asset_USD,PM_Modules_USD,CM_USD,Repl_Chassis_CapEx_USD,Repl_Modules_CapEx_USD,Units_Replaced,PM_Total_USD,Repl_Total_CapEx_USD,Run_ID
2034,300980009.76494366,187991226.08176303,119082273.03048553,106436624.36352107,2099500.0,2199500.0,70202112.37093708,960000.0,1330,108536124.36352107,71162112.37093708,112
2035,290571484.2195711,174509703.59196597,114073751.67497942,91061541.29858331,2099500.0,2392100.0,79344591.24600838,1600000.0,1332,93161041.29858331,80944591.24600838,112
2036,302180688.83614963,174501818.31280583,118346855.09090509,107251822.41981699,2099500.0,2369100.0,70833411.32542755,1280000.0,1364,109351322.41981699,72113411.32542755,112
2037,302595899.98748064,168020761.9296243,115655450.6218963,105233350.7935577,2099500.0,2261600.0,75585998.57202663,1760000.0,1350,107332850.7935577,77345998.57202663,112
2038,314958504.8673896,168158920.75048813,119302997.00531775,114805094.3860135,2099500.0,2296100.0,74854813.47605841,1600000.0,1328,116904594.3860135,76454813.47605841,112
2039,286075996.1284341,146863762.69273272,112995845.50960232,92782190.30389187,2099500.0,2349400.0,74569060.31493993,1280000.0,1297,94881690.30389187,75849060.31493993,112
2022,295033975.26450396,295033975.26450396,119365035.4618883,106182910.48282687,1981300.0,1951500.0,64113229.319788806,1440000.0,1191,108164210.48282687,65553229.319788806,113
2023,289879782.2536947,278730559.85932183,116643378.10379416,102381677.97260156,1990300.0,2105700.0,65478726.177299015,1280000.0,1303,104371977.97260156,66758726.177299015,113
2024,295760701.55844927,273447394.1923532,118469584.9650749,104135254.77350767,1999300.0,2028700.0,68007861.81986672,1120000.0,1316,106134554.77350767,69127861.81986672,113
2025,293275045.4447253,260720447.48940784,115692024.67985748,97833245.19242525,1999300.0,2242700.0,74067775.57244255,1440000.0,1359,99832545.19242525,75507775.57244255,113
2026,316908837.01514035,270895002.05489826,121828974.05777524,113456441.57068644,1999300.0,2401400.0,76262721.38667865,960000.0,1385,115455741.57068644,77222721.38667865,113
2027,309080273.7015219,254041455.11988038,119518536.71191633,106629818.22340703,1999300.0,2246100.0,77246518.76619849,1440000.0,1333,108629118.22340703,78686518.76619849,113
2028,304953072.48730534,241008842.8527555,119320108.07337537,108196879.5691442,2024500.0,2199800.0,71771784.8447858,1440000.0,1329,110221379.5691442,73211784.8447858,113
2029,306685983.0546961,233056141.58264968,118244552.88423006,102344602.42429301,2052500.0,2467600.0,80136727.746173,1440000.0,1400,104397102.42429301,81576727.746173,113
2030,299426164.28588665,218787765.36501223,118616565.5995011,106600389.83972469,2077700.0,2183700.0,68827808.84666085,1120000.0,1363,108678089.83972469,69947808.84666085,113
2031,311390197.4978012,218778622.35122746,120022698.61665784,108924779.41545469,2077700.0,2359200.0,77045819.46568868,960000.0,1357,111002479.41545469,78005819.46568868,113
2032,292036905.58663523,197289669.38909346,114095973.37737529,98567111.02539687,2077700.0,2340100.0,73836021.18386309,1120000.0,1361,100644811.02539687,74956021.18386309,113
2033,304093184.50736344,197533134.07433385,116263455.3298596,101937569.50840347,2096700.0,2350100.0,79525359.66910036,1920000.0,1407,104034269.50840347,81445359.66910036,113
2034,295181771.16719425,184369663.36084747,115763677.31569053,97785433.52166082,2105700.0,2356900.0,75890060.32984288,1280000.0,1350,99891133.52166082,77170060.32984288,113
2035,297109173.2096553,178436070.18261853,114526430.54714084,98846031.78309152,2105700.0,2398800.0,77952210.87942295,1280000.0,1330,100951731.78309152,79232210.87942295,113
2036,303217213.18558604,175100385.29734346,118464134.61781625,106805840.03538503,2133700.0,2301400.0,72072138.53238478,1440000.0,1341,108939540.03538503,73512138.53238478,113
2037,290473826.4526066,161289804.7964287,117361578.18452942,100382755.57675381,2133700.0,2136400.0,67499392.69132337,960000.0,1265,102516455.57675381,68459392.69132337,113
2038,308687359.3563535,164810704.89123037,118541245.35757168,106246431.01835485,2133700.0,2431300.0,77574682.98042701,1760000.0,1325,108380131.01835485,79334682.98042701,113
2039,301795024.08738345,154933491.09765327,116802777.22658317,106555591.30653933,2133700.0,2246800.0,72456155.55426095,1600000.0,1361,108689291.30653933,74056155.55426095,113
2022,293845817.8684215,293845817.8684215,119241251.30049227,105873173.91386324,1981300.0,1913200.0,64196892.654066,640000.0,1148,107854473.91386324,64836892.654066,114
2023,299244308.5026945,287734912.0218216,120240949.74010724,102204910.41349518,1990300.0,2152200.0,71375948.34909207,1280000.0,1259,104195210.41349518,72655948.34909207,114
2024,304169063.12513834,281221397.1201353,120779090.19613054,107102030.02965286,1999300.0,2140200.0,70388442.89935496,1760000.0,1335,109101330.02965286,72148442.89935496,114
2025,285849905.7694767,254119525.35548893,115203096.51925136,94950454.60423133,1999300.0,2235300.0,69701754.64599402,1760000.0,1356,96949754.60423133,71461754.64599402,114
2026,304476054.0725653,260267407.0894222,118166941.68701303,110239768.95077503,1999300.0,2234400.0,71195643.43477724,640000.0,1314,112239068.95077503,71835643.43477724,114
2027,293806277.1329354,241487343.31160986,115170551.21607073,98835896.83579402,1999300.0,2305500.0,74055029.08107068,1440000.0,1431,100835196.83579402,75495029.08107068,114
2028,309842844.8727778,244873300.9965085,118927387.11371376,109511895.67676999,2018300.0,2386700.0,75718562.08229408,1280000.0,1343,111530195.67676999,76998562.08229408,114
2029,299777003.87427264,227805885.23240373,117243400.75687847,99937432.59948964,2018300.0,2288900.0,77008970.51790453,1280000.0,1373,101955732.59948964,78288970.51790453,114
2030,297391785.4781803,217301264.69695756,118860789.48355752,106733808.2280463,2035400.0,2087400.0,66394387.76657648,1280000.0,1321,108769208.2280463,67674387.76657647,114
2031,292616610.65949327,205588549.259395,116783138.84992564,100832678.20997731,2071500.0,2195500.0,70253793.5995903,480000.0,1354,102904178.20997731,70733793.5995903,114
2032,306141362.29161334,206818134.95973146,117196817.59682226,103303303.79256663,2090500.0,2457400.0,79973340.90222447,1120000.0,1345,105393803.79256663,81093340.90222447,114
2033,305842365.40707415,198669368.6326406,118412881.18260981,107915237.7754981,2107600.0,2278200.0,74008446.4489662,1120000.0,1355,110022837.7754981,75128446.4489662,114
2034,300751915.6558478,187848759.17419514,116900212.57794695,106334815.60071251,2107600.0,2284500.0,71844787.47718832,1280000.0,1342,108442415.60071251,73124787.47718832,114
2035,302348133.78951555,181582454.1451637,118371980.97566761,102206389.14913179,2126600.0,2336600.0,76026563.66471618,1280000.0,1342,104332989.14913179,77306563.66471618,114
2036,297929392.8118454,172046800.78907073,117620834.57482779,106164938.16423704,2126600.0,2242100.0,68654920.07278058,1120000.0,1354,108291538.16423704,69774920.07278058,114
2037,301159428.4752543,167223140.28972614,115121611.82956502,105129423.34293859,2126600.0,2298100.0,75043693.30275068,1440000.0,1330,107256023.34293859,76483693.30275068,114
2038,298102656.7916391,159159445.65472645,116519561.22557138,103249650.53396542,2134700.0,2254100.0,72824645.0321023,1120000.0,1304,105384350.53396542,73944645.0321023,114
2039,296277749.7916071,152101070.084176,115863123.347646,102430031.59157477,2143700.0,2275400.0,72445494.8523863,1120000.0,1332,104573731.59157477,73565494.8523863,114
2022,283654616.2579818,283654616.2579818,117341460.88623588,100537960.47451526,1981300.0,1804300.0,60869594.897230625,1120000.0,1145,102519260.47451526,61989594.897230625,115
2023,301493683.12558824,289897772.2361425,118531167.35423493,103201508.26555131,2016400.0,2243500.0,74381107.50580199,1120000.0,1347,105217908.26555131,75501107.50580199,115
2024,281856928.53862554,260592574.46248662,115044884.80399986,98586451.08354029,2016400.0,1956500.0,63932692.65108541,320000.0,1293,100602851.08354029,64252692.65108541,115
2025,290961124.3283637,258663380.0427107,116370669.2438959,97496277.2539577,2044400.0,2188300.0,72061477.83051012,800000.0,1336,99540677.2539577,72861477.83051012,115
2026,296964113.4194362,253846168.73636088,116430455.6546228,104463863.81324255,2080500.0,2197700.0,70351593.95157084,1440000.0,1354,106544363.81324255,71791593.95157084,115
2027,308224285.59426117,253337895.29145917,118396092.34048645,107391738.52730475,2080500.0,2240800.0,76835154.72646993,1280000.0,1394,109472238.52730475,78115154.72646993,115
2028,299702284.3798563,236859068.73990735,117691892.71517073,105199437.70327877,2080500.0,2227000.0,71223453.96140678,1280000.0,1372,107279937.70327877,72503453.96140678,115
2029,307134213.2842886,233396759.71853268,117448362.03896886,103821099.99841717,2089500.0,2431400.0,79423851.24690256,1920000.0,1391,105910599.99841717,81343851.24690256,115
2030,295519970.3334607,215933547.7051366,116677684.0437226,98672566.85385531,2089500.0,2236400.0,74403819.43588278,1440000.0,1371,100762066.85385531,75843819.43588278,115
2031,310614536.7284632,218233653.3833817,118667485.10343714,113228162.90994462,2089500.0,2313900.0,72715488.71508138,1600000.0,1348,115317662.90994462,74315488.71508138,115
2032,320562339.8897866,216560430.70449686,119911457.40476428,113950201.22575034,2089500.0,2490900.0,80520281.259272,1600000.0,1362,116039701.22575034,82120281.259272,115
2033,303042070.2144913,196850350.27279052,117544756.28870873,104415812.72582433,2089500.0,2289300.0,75262701.19995826,1440000.0,1304,106505312.72582433,76702701.19995826,115
2034,306701485.01594216,191564842.64278206,118359248.88137394,108197898.97880939,2089500.0,2319800.0,74455037.15575883,1280000.0,1356,110287398.97880939,75735037.15575883,115
2035,301922401.56243706,181326770.40194795,115374420.81518173,98423946.48646186,2089500.0,2544300.0,82210234.26079346,1280000.0,1374,100513446.48646186,83490234.26079346,115
2036,303755255.13894546,175411091.11892128,117690788.94158474,111247257.6952289,2126500.0,2180200.0,69390508.50213179,1120000.0,1311,113373757.6952289,70510508.50213179,115
2037,310439877.6868219,172376244.30614305,117674000.43370855,112126541.32779609,2126500.0,2348000.0,74244835.92531726,1920000.0,1333,114253041.32779609,76164835.92531726,115
2038,299959079.6245068,160150604.98272437,116164924.99207863,105546423.98979948,2126500.0,2327600.0,72513630.64262865,1280000.0,1316,107672923.98979948,73793630.64262865,115
2039,308302333.78217924,158274169.79743326,117366985.07033877,108568839.2492814,2126500.0,2351600.0,76768409.46255904,1120000.0,1347,110695339.2492814,77888409.46255904,115
2022,291543910.9392831,291543910.9392831,117412489.91687657,105612790.12615675,1981300.0,1844500.0,63892830.89624974,800000.0,1155,107594090.12615675,64692830.89624974,116
2023,291323463.259457,280118714.6725548,115229447.9408879,98103819.9456635,1981300.0,2157200.0,71931695.37290563,1920000.0,1264,100085119.9456635,73851695.37290563,116
2024,303532951.5555572,280633276.21630657,116612180.05460419,103904082.9082113,1981300.0,2333200.0,77422188.59274171,1280000.0,1396,105885382.9082113,78702188.59274171,116
2025,306265657.07124835,272269053.9222949,119795956.41759636,111053643.19926515,1981300.0,2171100.0,69823657.45438682,1440000.0,1397,113034943.19926515,71263657.45438682,116
2026,308160384.73051256,263416788.37697482,118789852.77593426,107422203.379124,2000300.0,2298200.0,75889828.5754543,1760000.0,1399,109422503.379124,77649828.5754543,116
2027,306597392.9238244,252000708.1058391,116183051.44695725,104880214.2541941,2000300.0,2347500.0,80386327.22267307,800000.0,1431,106880514.2541941,81186327.22267307,116
2028,314533966.5132296,248580762.57092458,118199866.39544545,110533805.35644132,2037300.0,2396700.0,79926294.76134284,1440000.0,1369,112571105.35644132,81366294.76134284,116
2029,301180992.8574549,228872801.4702634,115911252.61684294,104845555.71054934,2037300.0,2290400.0,74976484.53006263,1120000.0,1347,106882855.71054934,76096484.53006263,116
2030,297717356.78978145,217539156.4653742,117848991.07194158,106536885.47711661,2056300.0,2164700.0,67990480.24072325,1120000.0,1334,108593185.47711661,69110480.24072325,116
2031,300376742.80376524,211040715.1702994,117197719.44700924,104348605.16174686,2064400.0,2217100.0,73268918.19500914,1280000.0,1319,106413005.16174686,74548918.19500914,116
2032,293261894.0427744,198117227.6972863,117265436.60935536,99347071.89063336,2090500.0,2159900.0,71438985.54278569,960000.0,1293,101437571.89063336,72398985.54278569,116
2033,311699975.589874,202474360.51191822,119050122.17467721,108171532.00020254,2098600.0,2327100.0,78772621.41499425,1280000.0,1339,110270132.00020254,80052621.41499425,116
2034,305550500.2370264,190845940.9457597,118178816.97022086,107964799.28259727,2098600.0,2303700.0,73244583.98420829,1760000.0,1384,110063399.28259727,75004583.98420829,116
2035,291213450.6230876,174895251.97808704,116088229.02913985,97972520.79067884,2116600.0,2234200.0,71201900.8032689,1600000.0,1294,100089120.79067884,72801900.8032689,116
2036,307986104.7865165,177854301.369559,118992560.90743512,112010211.84343353,2133700.0,2305800.0,71583832.03564785,960000.0,1339,114143911.84343353,72543832.03564785,116
2037,312615587.22366905,173584338.580169,118080077.2902152,108445702.8870691,2133700.0,2365100.0,80311007.04638474,1280000.0,1368,110579402.8870691,81591007.04638474,116
2038,307547895.27004147,164202335.699648,117519726.72663467,111468265.61484207,2133700.0,2328600.0,72977602.92856474,1120000.0,1278,113601965.61484207,74097602.92856474,116
2039,300033975.70449656,154029415.9732286,118257372.4501212,104225332.44708271,2133700.0,2259000.0,71558570.80729268,1600000.0,1333,106359032.44708271,73158570.80729268,116
2022,301169458.71662474,301169458.71662474,118791954.47573686,106045026.9458,1981300.0,2136900.0,71254277.29508784,960000.0,1271,108026326.9458,72214277.29508784,117
2023,289167313.4209855,278045493.6740245,114096256.9105221,98910324.48077677,1999300.0,2146000.0,71055432.02968667,960000.0,1255,100909624.48077677,72015432.02968667,117
2024,315930337.7825761,292095356.6776776,120756064.97260158,113196207.38386536,2016400.0,2354000.0,76647665.42610915,960000.0,1384,115212607.38386536,77607665.42610915,117
2025,296977837.4589946,264012216.10700905,117587289.41960555,103701353.38236688,2025400.0,2184500.0,70679294.6570222,800000.0,1357,105726753.38236688,71479294.6570222,117
2026,296733734.0069254,253649239.4490197,118185518.89953485,103506097.13159026,2025400.0,2187600.0,69389117.97580032,1440000.0,1333,105531497.13159026,70829117.97580032,117
2027,297815239.7231817,244782418.33451748,114966337.10321067,105057048.2901905,2063400.0,2154100.0,72774354.32978056,800000.0,1339,107120448.2901905,73574354.32978056,117
2028,298447966.1891901,235867762.85393634,118420259.1551947,99382801.62368338,2081400.0,2356100.0,75247405.41031203,960000.0,1371,101464201.62368338,76207405.41031203,117
2029,307287708.8288282,233513403.7170755,117019780.3217446,108331243.07918611,2081400.0,2249100.0,76806185.4278975,800000.0,1324,110412643.07918611,77606185.4278975,117
2030,319107233.6125428,233168529.94596487,121343816.68523304,113696226.22119454,2119400.0,2366700.0,78141090.70611522,1440000.0,1399,115815626.22119454,79581090.70611522,117
2031,301163165.31445503,211593245.19487065,116871016.23586352,102084316.98780274,2136500.0,2319800.0,76471532.09078875,1280000.0,1329,104220816.98780274,77751532.09078875,117
2032,292017525.2132412,197276576.70325,116544585.90148383,99899546.41612813,2136500.0,2258700.0,70058192.89562923,1120000.0,1327,102036046.41612813,71178192.89562923,117
2033,289450052.8872054,188021234.99550807,117746662.56842662,98207454.9929665,2136500.0,2162100.0,67757335.32581231,1440000.0,1320,100343954.9929665,69197335.32581231,117
2034,304282249.8877115,190053795.51944876,116763826.92377838,109635618.64085892,2145500.0,2277400.0,72179904.32307424,1280000.0,1329,111781118.64085892,73459904.32307424,117
